,NMESES_DEUDA_NOR100_1M,MAX_NRO_CUOTAS_AM_8D_ATRASO_3M,AVG_DEUDA_NOR_12M,MAX_NRO_CUOTAS_AM_15D_ATRASO_3M,MAX_NRO_CUOTAS_AM_8D_ATRASO_1M,MAX_DA_VIGENTE_RCC_3M,MAX_NRO_CUOTAS_AM_15D_ATRASO_1M,NMESES_DEUDA_NOR100_12M,MAX_DEUDA_CPP_3M,CALIF_VIGENTE_RCC_1M,MAX_DEUDA_NOR_3M,TARGET_COBRANZA
2895,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2896,1.0,1.0,90.77154,0.0,1.0,3.0,0.0,10.0,0.0,0.0,100.0,0
2897,0.0,2.0,61.53846,2.0,1.0,18.0,1.0,8.0,0.0,3.0,0.0,1
2898,1.0,3.0,92.13308,3.0,1.0,8.0,1.0,11.0,0.0,0.0,100.0,0
2899,1.0,1.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2900,1.0,2.0,90.90909,0.0,1.0,2.0,0.0,10.0,0.0,0.0,100.0,1
2901,1.0,0.0,88.050766,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
2902,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2903,1.0,1.0,77.83077,0.0,1.0,0.0,0.0,7.0,0.0,0.0,100.0,0
2904,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2905,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
2906,0.0,3.0,81.85077,2.0,1.0,13.0,1.0,6.0,22.55,0.0,74.27,0
2907,1.0,2.0,87.94462,1.0,0.0,5.0,0.0,9.0,0.0,0.0,100.0,0
2908,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2909,0.0,1.0,89.075386,1.0,1.0,5.0,1.0,2.0,0.0,0.0,95.4,0
2910,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
2911,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2912,0.0,3.0,88.43154,3.0,1.0,8.0,1.0,2.0,0.0,0.0,94.45,0
2913,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0
2914,1.0,2.0,92.30769,1.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,1
2915,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2916,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
2917,1.0,0.0,87.5,0.0,0.0,1.0,0.0,7.0,0.0,0.0,100.0,0
2918,0.0,0.0,78.144615,0.0,0.0,56.0,0.0,3.0,0.0,2.0,91.18,0
2919,0.0,3.0,48.358463,3.0,1.0,22.0,1.0,0.0,81.81,3.0,0.0,0
2920,1.0,2.0,92.30769,2.0,1.0,6.0,1.0,12.0,0.0,0.0,100.0,1
2921,1.0,3.0,69.23077,3.0,1.0,20.0,1.0,9.0,100.0,0.0,100.0,0
2922,0.0,2.0,69.004616,0.0,1.0,20.0,0.0,8.0,63.5,2.0,11.34,0
2923,1.0,0.0,100.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,100.0,0
2924,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2925,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2926,1.0,1.0,100.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,100.0,0
2927,0.0,3.0,30.76923,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1
2928,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2929,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
2930,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
2931,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2932,1.0,2.0,92.30769,0.0,1.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2933,1.0,0.0,85.71429,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
2934,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2935,1.0,1.0,91.73,0.0,1.0,7.0,0.0,11.0,0.0,0.0,100.0,0
2936,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2937,1.0,1.0,92.30769,1.0,0.0,8.0,0.0,12.0,0.0,0.0,100.0,0
2938,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2939,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2940,1.0,3.0,100.0,2.0,1.0,3.0,1.0,9.0,0.0,0.0,100.0,0
2941,0.0,1.0,82.77077,1.0,1.0,25.0,1.0,10.0,76.02,2.0,100.0,0
2942,1.0,0.0,92.30769,0.0,0.0,6.0,0.0,12.0,0.0,0.0,100.0,0
2943,0.0,2.0,76.92308,2.0,1.0,26.0,1.0,10.0,100.0,0.0,100.0,1
2944,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2945,1.0,0.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
2946,0.0,1.0,61.53846,0.0,0.0,3.0,0.0,3.0,0.0,1.0,54.918,0
2947,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2948,1.0,3.0,92.30769,0.0,1.0,4.0,0.0,12.0,0.0,0.0,100.0,0
2949,1.0,0.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
2950,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
2951,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
2952,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
2953,1.0,1.0,92.30769,1.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
2954,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2955,1.0,1.0,92.30769,1.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2956,0.0,2.0,82.93846,2.0,1.0,7.0,1.0,10.0,0.0,0.0,100.0,0
2957,0.0,2.0,73.043076,1.0,0.0,27.0,0.0,8.0,100.0,2.0,58.91,1
2958,1.0,1.0,91.39231,1.0,1.0,1.0,1.0,11.0,0.0,0.0,100.0,0
2959,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2960,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2961,0.0,0.0,87.526924,0.0,0.0,14.0,0.0,10.0,33.09,1.0,100.0,0
2962,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2963,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
2964,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2965,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2966,1.0,3.0,76.25769,1.0,1.0,15.0,0.0,8.0,83.04,0.0,100.0,0
2967,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
2968,1.0,1.0,91.666664,1.0,1.0,2.0,1.0,11.0,0.0,0.0,100.0,0
2969,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
2970,1.0,0.0,92.30769,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
2971,1.0,2.0,92.30769,1.0,1.0,4.0,0.0,12.0,0.0,0.0,100.0,0
2972,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
